12, 26.324035644531257, 4.219079988602137E-6 
12, 21.727416992187507, 3.0631139164316688E-6 
12, 21.295104980468754, 1.962165837205919E-6 
12, 22.1273193359375, 5.311580973848393E-6 
12, 27.614379882812507, 4.0848260665310555E-6 
12, 21.875610351562504, 5.131318672417635E-6 
12, 27.099731445312504, 2.7174171236220457E-6 
12, 16.653320312500007, 2.799404284417078E-6 
12, 24.844787597656264, 3.736846577177816E-6 
12, 23.009765625000004, 3.400131384042403E-6 
12, 16.543640136718757, 5.233298834589216E-6 
12, 20.468017578125007, 3.820619882414071E-6 
12, 21.439575195312507, 5.03862425971233E-6 
12, 26.680664062500004, 4.30985224773306E-6 
12, 18.310974121093757, 4.713273648186645E-6 
12, 29.486694335937518, 5.514210289224639E-6 
12, 25.458251953125007, 6.302834047973501E-6 
12, 21.110473632812507, 4.501398878825297E-6 
12, 22.254760742187507, 5.1119917711017975E-6 
12, 23.300048828125007, 3.695315856097682E-6 
24, 11.458862304687505, 5.142814963079312E-6 
24, 9.431396484375002, 4.75839125304134E-6 
24, 12.186584472656254, 4.81078419272848E-6 
24, 11.763122558593755, 5.2076196966454105E-6 
24, 10.290466308593755, 4.919143833239689E-6 
24, 12.262756347656254, 5.128538948575848E-6 
24, 11.231262207031255, 4.402381950535416E-6 
24, 11.347167968750005, 5.380915032000007E-6 
24, 8.710327148437504, 3.61523129665539E-6 
24, 12.089050292968752, 4.0599472703882075E-6 
24, 9.395812988281252, 4.753485849271008E-6 
24, 10.249328613281254, 4.702939883682526E-6 
24, 10.920837402343752, 4.514621817003561E-6 
24, 9.295532226562504, 4.975335396389121E-6 
24, 11.001098632812505, 4.9819127039417004E-6 
24, 12.538452148437504, 4.618348943344138E-6 
24, 11.117004394531255, 5.406710606518308E-6 
24, 10.368713378906252, 4.639942914231974E-6 
24, 8.966003417968754, 5.218340067021326E-6 
24, 10.779174804687505, 5.086881181280876E-6 
36, 7.155944824218748, 1.1260240271274352E-5 
36, 7.399475097656252, 1.5934288353019915E-5 
36, 6.944030761718749, 1.1760246664496633E-5 
36, 7.2528076171875, 1.2885120413195985E-5 
36, 7.078186035156251, 1.3763233278561851E-5 
36, 7.1588134765625, 1.0903482510164179E-5 
36, 8.04486083984375, 1.1293464851367062E-5 
36, 6.936950683593751, 1.2724404272362007E-5 
36, 7.770446777343748, 1.3342515309449155E-5 
36, 7.195434570312499, 1.1139462651321289E-5 
36, 6.487731933593748, 1.0184860193508094E-5 
36, 7.1817626953125, 1.2072098752921046E-5 
36, 8.09893798828125, 1.4756547009786558E-5 
36, 7.7366943359375, 1.302088534950721E-5 
36, 6.462036132812499, 1.4263081882210937E-5 
36, 6.828979492187499, 1.150228123618172E-5 
36, 7.842285156250001, 1.1591526752054718E-5 
